[127033, 23120, 55819, 198439, 47939, 224268, 49138, 67459, 190889, 104562]
[11776, 310033, 181891, 154783, 211607, 284139, 232422, 291623, 70132, 93231]
[116387, 1090, 63208, 103559, 158135, 277624, 304439, 251828, 255565, 225412]
[221391, 1089, 123247, 21650, 1088, 150613, 58450, 279844, 150072, 133110]
[192950, 143915, 183474, 263786, 293625, 213585, 199419, 297089, 146765, 124031]
[84940, 287954, 122541, 236523, 171294, 221762, 232875, 306060, 138802, 226555]
[292683, 165030, 48301, 291596, 64517, 11965, 215491, 180969, 133557, 130908]
[202223, 121893, 59943, 85459, 151380, 197186, 220032, 208263, 1134, 150361]
[300018, 232710, 264059, 299309, 74282, 99183, 8100, 194501, 92691, 239375]
[212143, 225211, 279637, 279517, 36043, 237706, 213207, 30811, 126601, 106422]
[198077, 267322, 151955, 17136, 94588, 293554, 196909, 143213, 291507, 10523]
[149199, 240209, 233369, 202769, 8117, 112601, 288512, 120019, 226903, 57368]
[277620, 77058, 152883, 77060, 19581, 203569, 62558, 158177, 158176, 262467]
[142190, 68525, 231907, 116294, 213806, 289994, 294416, 112097, 172473, 194234]
[115951, 217377, 15591, 167750, 156606, 184876, 99858, 189210, 288738, 94014]
[94060, 28762, 138456, 57526, 207477, 31971, 62752, 97836, 123373, 263300]
[160902, 247483, 46909, 18077, 39782, 192636, 195443, 121740, 181522, 9993]
[214726, 16367, 292293, 256551, 203743, 113676, 223254, 280063, 16683, 52945]
[64978, 426, 307514, 75589, 290451, 81663, 62605, 187010, 289014, 207649]
[169099, 206368, 12067, 210983, 137166, 287564, 296247, 234464, 287559, 35062]
[306940, 95902, 107314, 144704, 146981, 32184, 221579, 253945, 99113, 80012]
[219105, 24278, 279048, 205025, 8719, 90462, 199321, 112118, 24280, 199316]
[208409, 138115, 149358, 165992, 59212, 70599, 241931, 306892, 185089, 138104]
[161347, 303704, 250814, 15481, 187822, 25016, 167547, 309945, 189345, 224884]
[1864, 282740, 1862, 15905, 251881, 5604, 30237, 114570, 216265, 226670]
[1288, 22048, 1289, 203044, 35903, 150051, 1295, 284232, 152511, 214865]
[1303, 1300, 64500, 1306, 1299, 1309, 204799, 68209, 135026, 280765]
[6432, 202203, 13880, 168543, 23541, 143487, 1310, 295676, 171551, 149691]
[295659, 81979, 39161, 39169, 272841, 52898, 240009, 3375, 124517, 184105]
[228600, 44614, 251153, 210197, 257095, 250775, 227301, 14861, 183223, 196517]
[147251, 151940, 210800, 292733, 175862, 250619, 252117, 10263, 135713, 53057]
[288270, 74793, 306283, 126776, 216173, 204422, 93508, 157435, 106736, 237764]
[18152, 208721, 261819, 162169, 93142, 184149, 227160, 261816, 208423, 208424]
[108285, 220626, 136931, 59925, 195220, 256987, 137894, 59919, 210262, 191883]
[181251, 224481, 195938, 181250, 201812, 168599, 192606, 140459, 135471, 229302]
[298896, 112402, 6487, 163214, 184008, 16978, 151903, 256940, 66652, 15637]
[268498, 108687, 198578, 80406, 59512, 76967, 223874, 30417, 73843, 217896]
[283800, 148915, 220395, 141035, 220397, 211312, 115522, 39964, 177414, 115492]
[139066, 271408, 227024, 55463, 271155, 101943, 16289, 96970, 118628, 78627]
[2290, 29828, 217563, 291140, 176792, 74547, 256812, 249575, 217571, 113168]
[298297, 145111, 28564, 65272, 130133, 30421, 233550, 296217, 159890, 60648]
[121769, 168474, 187454, 121240, 235110, 253536, 87804, 242850, 26160, 297615]
[213557, 93296, 203022, 41524, 159197, 153352, 240619, 11811, 158830, 306739]
[109593, 215563, 257807, 263693, 268069, 23260, 138702, 71502, 147519, 157706]
[160249, 138616, 241801, 78437, 17083, 49459, 194411, 173017, 305027, 124478]
[236561, 221564, 63681, 250015, 640, 242563, 9758, 304842, 119495, 304843]
[24312, 149968, 27200, 51142, 259408, 181831, 259422, 211873, 35803, 111285]
[177382, 10935, 226323, 207048, 33268, 62585, 182400, 40369, 218374, 90032]
[121516, 1521, 21110, 1522, 277932, 167217, 70405, 267360, 251105, 108093]
[93351, 284341, 79997, 302001, 1509, 157513, 70628, 20367, 189318, 284094]
[1506, 19669, 101294, 106901, 86072, 19670, 142549, 277087, 24285, 288262]
[259772, 151200, 59610, 172987, 138428, 138432, 109175, 79298, 184391, 118342]
[1538, 103196, 259772, 38026, 216135, 294468, 118342, 77344, 133899, 151200]
[81276, 292266, 66278, 60135, 43022, 288567, 139790, 126389, 160039, 22705]
[235495, 20520, 100984, 308522, 185984, 185994, 180969, 157667, 85865, 204707]
[115292, 88784, 18749, 73596, 223748, 249375, 151650, 222424, 113719, 146877]
[79759, 232197, 134414, 259761, 86887, 146420, 94839, 286159, 152889, 230161]
[71366, 67889, 271711, 74795, 212631, 271716, 256650, 238950, 197943, 88159]
[178234, 118100, 305615, 128549, 8115, 204472, 28428, 252669, 35874, 89910]
[297423, 153443, 147386, 80337, 45658, 201569, 150717, 15480, 48380, 94383]
[230656, 86061, 306764, 122446, 85209, 160096, 244706, 220189, 241970, 182487]
[182954, 220006, 285703, 67267, 162748, 89120, 252238, 11084, 288597, 307467]
[32935, 78665, 130285, 248068, 111935, 255307, 83063, 178677, 148959, 120966]
[272673, 113494, 207321, 192593, 300930, 207342, 56807, 21958, 296326, 31627]
[174923, 185957, 97138, 42539, 282275, 73026, 1647, 97144, 12419, 250882]
[227693, 283350, 283348, 293704, 107721, 55407, 163086, 70711, 95321, 266884]
[78103, 15328, 84700, 40905, 54552, 173009, 90282, 33406, 173032, 180856]
[167709, 135959, 269375, 252763, 142172, 132423, 196578, 201657, 240745, 145225]
[84921, 234069, 79207, 16641, 123356, 73633, 228651, 31297, 259666, 242099]
[168383, 256280, 280670, 63142, 194933, 140897, 193646, 108206, 124131, 37545]
[206171, 61769, 87637, 41881, 143221, 48448, 65677, 254672, 198032, 142195]
[259133, 54397, 1710, 1712, 228883, 118241, 119973, 61043, 196287, 8410]
[183579, 248224, 236029, 80130, 160683, 252039, 94646, 308756, 129837, 218493]
[161037, 133142, 42881, 42589, 119558, 62479, 58901, 212108, 2782, 87327]
[84130, 258218, 93392, 52334, 7830, 269963, 102742, 280994, 183702, 257697]
[1754, 174782, 184298, 196315, 144683, 196420, 302943, 11898, 17467, 248689]
[20920, 1768, 199648, 245763, 76522, 210105, 26124, 26120, 188969, 181622]
[259635, 146290, 146289, 215511, 207312, 113308, 261971, 113467, 181587, 292070]
[110081, 61063, 174344, 264632, 220998, 279884, 224306, 168826, 221022, 134343]
[158724, 243478, 116351, 132090, 38176, 162061, 239991, 184774, 214490, 95489]
[1784, 51852, 286683, 270418, 80486, 53160, 103156, 238198, 77992, 149749]
[27284, 212474, 212471, 64708, 300645, 263508, 156485, 148723, 300637, 156498]
[102539, 276250, 255122, 288105, 22775, 10985, 302269, 69235, 308845, 10427]
[203681, 203675, 225058, 240533, 227971, 305345, 139901, 110524, 222102, 249720]
[212527, 151731, 129402, 97668, 289889, 25919, 273273, 51746, 250935, 132603]
[267442, 227894, 1834, 158122, 7672, 114679, 57492, 66398, 12455, 158121]
[263367, 64733, 64734, 1845, 1840, 64740, 64726, 1846, 1838, 198460]
[208963, 106917, 248719, 129618, 208962, 257835, 111761, 199196, 199187, 248718]
[109768, 117271, 259070, 113033, 188814, 228457, 185515, 56956, 202540, 287230]
[146018, 24343, 190229, 161863, 80838, 251306, 14878, 299000, 153012, 132546]
[264468, 70064, 219714, 1887, 222108, 229386, 107222, 36886, 256641, 254189]
[151248, 165814, 89579, 34042, 275438, 34035, 235241, 177381, 179934, 275300]
[102957, 45281, 178103, 80946, 36768, 169599, 208175, 280491, 183719, 48027]
[11156, 280095, 28159, 270357, 267397, 16947, 163245, 160552, 129227, 24555]
[192610, 234257, 301971, 278063, 96540, 26392, 174250, 179954, 300831, 154387]
[6620, 275437, 59062, 97060, 259092, 68942, 258490, 89061, 15306, 90073]
[13433, 26318, 48862, 130919, 130906, 51672, 285040, 221882, 78226, 126182]
[187908, 191871, 142430, 74482, 233823, 105908, 274473, 270185, 218457, 577]
[91805, 43605, 12465, 131266, 208453, 12474, 135326, 275829, 193139, 158682]
[229300, 12287, 262400, 232176, 282099, 221594, 81479, 104296, 50294, 77473]
[88060, 300144, 25126, 144835, 173467, 151154, 214725, 258995, 181542, 262450]
[44631, 145278, 162920, 296355, 80465, 49500, 86226, 238200, 162298, 19502]
[44631, 296355, 49500, 17471, 80465, 145278, 162298, 66853, 305415, 162920]
[1545, 75102, 8917, 74092, 8072, 162023, 153277, 197331, 219650, 83162]
[190551, 186332, 254883, 242501, 260450, 111996, 100354, 175245, 283056, 91965]
[297628, 37249, 273777, 176331, 248169, 203737, 291991, 1534, 96016, 208916]
[194967, 34875, 37685, 124339, 14192, 295487, 185318, 26503, 294275, 167803]
[163145, 163142, 128938, 147208, 55161, 159503, 56601, 268223, 4369, 56597]
[25300, 168570, 272762, 251696, 252841, 272757, 272749, 251694, 99569, 252798]
[114237, 246095, 261811, 195988, 120091, 233212, 148682, 294566, 148667, 186653]
[3392, 140261, 189351, 57344, 1158, 7363, 7359, 63622, 168606, 279243]
[275974, 195574, 196734, 34146, 299129, 135151, 286424, 32217, 122427, 226596]
[148282, 106633, 30814, 245751, 303517, 113618, 196137, 245945, 230159, 137575]
[222846, 163393, 136313, 75722, 49351, 206883, 136851, 57313, 38482, 180125]
[203745, 19922, 282796, 153384, 273166, 173869, 279982, 170244, 26269, 292191]
[56957, 196684, 70174, 290165, 295008, 90269, 128657, 296679, 139447, 23022]
[248230, 22289, 258771, 37897, 95692, 278096, 191879, 62921, 275744, 200885]
[2121, 230977, 47273, 65760, 253517, 135813, 227780, 297583, 2122, 270509]
[46522, 5446, 73643, 213312, 177694, 171064, 213311, 117765, 264893, 303228]
[59988, 299070, 187781, 7312, 166983, 224817, 287201, 173254, 234294, 193233]
[141466, 307427, 192361, 191113, 135529, 122785, 48151, 24575, 292287, 22908]
[78589, 140146, 282838, 267205, 256723, 143010, 161159, 164679, 190778, 57263]
[117802, 274191, 50452, 219201, 84252, 137456, 185096, 45162, 14894, 101964]
[272613, 22807, 80567, 287674, 136477, 38094, 32031, 61529, 197953, 188168]
[264382, 16102, 287469, 304172, 252829, 110548, 94557, 163302, 83095, 69564]
[190238, 183137, 129227, 44991, 167415, 111763, 181219, 256070, 99715, 64761]
[34989, 202187, 199386, 2209, 37458, 665, 161094, 150425, 87050, 129619]
[242517, 152738, 277512, 118997, 288134, 218565, 62337, 151392, 303436, 161343]
[102056, 176984, 163706, 34990, 57009, 95568, 101017, 263779, 249556, 70764]
[2237, 113477, 21524, 251865, 130170, 295690, 247182, 306222, 172919, 103656]
[144684, 199450, 151948, 174956, 76618, 81384, 11745, 269386, 91810, 37679]
[116507, 9768, 309301, 140970, 73062, 160693, 151497, 257040, 75427, 225696]
[56122, 152084, 65865, 149191, 27216, 18133, 94384, 298809, 273044, 23566]
[15207, 234838, 42665, 274229, 53308, 301872, 260758, 153330, 179453, 52515]
[12827, 29058, 66043, 216182, 143176, 266334, 210763, 174696, 118462, 12834]
[2289, 238483, 206399, 158741, 291705, 175113, 158756, 67160, 133681, 211568]
[245447, 196829, 39454, 40871, 78773, 51156, 200558, 183871, 229845, 187049]
[220349, 305898, 133694, 108027, 128839, 289341, 56582, 156289, 279773, 108784]
[2311, 188617, 2310, 227866, 216697, 2557, 246864, 268248, 139241, 31373]
[54198, 206265, 5285, 292815, 112806, 90924, 244480, 97977, 79971, 161723]
[153710, 67251, 128928, 43631, 145912, 20844, 213055, 31009, 201212, 13650]
[13980, 198944, 123046, 195720, 214027, 108683, 239823, 197300, 226645, 17739]
[178349, 80805, 145381, 130988, 271757, 289543, 25538, 159176, 203299, 15413]
[197876, 46405, 174698, 74239, 290766, 178862, 187637, 187625, 121429, 139245]
[249632, 49737, 256598, 224858, 11755, 89387, 33808, 34184, 170513, 279699]
[219613, 219614, 94850, 110428, 169839, 195661, 149851, 93130, 187213, 290978]
[30160, 140734, 147808, 172322, 12706, 148003, 102674, 222620, 43892, 235523]
[11796, 76359, 2389, 35885, 142762, 142761, 30070, 213638, 38416, 171110]
[2406, 79231, 65231, 2407, 213599, 54329, 198946, 65233, 87907, 101113]
[12116, 289392, 161793, 145474, 185730, 259967, 253928, 139887, 278865, 182392]
[224383, 112793, 114316, 27360, 49787, 105295, 94421, 156899, 226377, 36359]
[217358, 152660, 284584, 5040, 139254, 239962, 258097, 285184, 132804, 219021]
[227974, 87624, 204593, 220900, 70607, 86282, 263726, 164646, 89025, 63835]
[2243, 10494, 287201, 127467, 237332, 245619, 109090, 215791, 131805, 44919]
[82441, 240613, 239847, 109731, 156194, 184472, 179954, 22219, 204871, 298328]
[37373, 128505, 10222, 54840, 146796, 268069, 16932, 103902, 154077, 40892]
[292979, 25251, 288300, 142554, 288305, 119339, 39274, 263899, 64917, 106658]
[18270, 162199, 37939, 108557, 63036, 143068, 206055, 247164, 28406, 211059]
[181884, 6493, 35779, 262273, 247854, 274828, 184852, 250831, 228747, 134931]
[55698, 280157, 280152, 306594, 239509, 205633, 153548, 229161, 97933, 297056]
[148381, 148382, 14330, 942, 17582, 67419, 158455, 2373, 256272, 169524]
[105645, 270762, 202048, 71271, 180957, 254187, 25327, 142321, 105508, 90353]
[2529, 2530, 177692, 170515, 83962, 133281, 237683, 39143, 212148, 123171]
[286189, 195177, 476, 113539, 191268, 799, 16146, 20026, 200576, 82259]
[163236, 176368, 49066, 297969, 19349, 232463, 183288, 303801, 183925, 224242]
[149152, 180254, 296151, 258213, 129162, 170724, 13176, 116156, 118436, 304820]
[229122, 130447, 130317, 221635, 256540, 68208, 256542, 271848, 185157, 32419]
[73763, 65805, 91043, 190246, 205655, 158803, 250733, 116312, 124007, 113831]
[14213, 68751, 282131, 288796, 39869, 144486, 302734, 7158, 36964, 82771]
[2586, 84854, 307129, 159040, 63653, 191526, 57665, 52129, 175482, 155162]
[239668, 111369, 155973, 76081, 3998, 239644, 77831, 90772, 2605, 36041]
[2615, 2613, 2609, 235946, 30784, 268889, 259096, 2608, 210037, 93562]
[2623, 2618, 2606, 2626, 150602, 2619, 268932, 2622, 62378, 50466]
[54332, 54325, 54326, 54323, 54322, 209189, 54327, 54321, 176986, 87008]
[281342, 123964, 228270, 305368, 29489, 212810, 23538, 10284, 205099, 151505]
[248521, 248211, 169978, 199957, 227619, 48660, 3424, 218858, 241337, 149646]
[21053, 287656, 45290, 96911, 206226, 87699, 268153, 237544, 299038, 126737]
[296104, 174938, 92554, 15017, 102740, 19295, 10976, 110930, 40916, 109311]
[165849, 245187, 128858, 263585, 244500, 253166, 298380, 43978, 47466, 254952]
[16400, 227955, 78286, 289847, 146313, 260237, 103659, 235509, 148247, 211861]
[171875, 15440, 46586, 78200, 44842, 50369, 217573, 79403, 228378, 246692]
[90157, 307877, 288209, 285535, 120205, 97570, 269098, 103547, 186929, 120206]
[286900, 153581, 265636, 141303, 206060, 132641, 227121, 167596, 106866, 19917]
[20594, 6128, 298952, 192441, 140999, 16321, 3057, 296938, 134305, 140035]
[296245, 205334, 68090, 56996, 62557, 307516, 205336, 227707, 66387, 54789]
[85137, 185925, 264133, 261084, 127436, 198292, 298142, 37997, 81225, 45276]
[246245, 131528, 103177, 116288, 280246, 35074, 248117, 242310, 127747, 188735]
[1539, 9803, 166666, 288551, 297627, 265659, 9999, 72226, 85232, 87539]
[176967, 174187, 307472, 2761, 112803, 90530, 134935, 249595, 196664, 247159]
[157105, 142847, 188366, 2770, 2487, 14526, 96104, 22194, 14528, 178608]
[246887, 143252, 131730, 95484, 91891, 171983, 145252, 88724, 66750, 158491]
[148767, 75138, 295658, 303140, 235840, 238921, 139030, 75446, 188165, 30386]
[263218, 250617, 268286, 62595, 22786, 42145, 31334, 254386, 258386, 150543]
[204453, 119884, 249752, 173612, 26683, 208237, 67872, 192292, 77200, 2809]
[53444, 103390, 180716, 278355, 222871, 226341, 171167, 146376, 109149, 231940]
[274975, 74786, 33752, 189869, 280781, 205068, 249661, 75323, 134391, 84185]
[121209, 167505, 126823, 131077, 280379, 39526, 133922, 133920, 217113, 306474]
[2855, 134394, 242416, 80116, 167314, 82551, 36892, 114167, 219791, 50212]
[49048, 151037, 309469, 97130, 101872, 88251, 26891, 6107, 215089, 209744]
[216884, 77477, 139713, 18381, 73437, 186546, 107823, 138634, 141729, 199777]
[296885, 184854, 186451, 190014, 270189, 210940, 141902, 30582, 115606, 136946]
[54733, 297980, 57032, 260396, 309682, 283440, 296195, 106029, 298904, 179624]
[167542, 89216, 172642, 2628, 72042, 72043, 153106, 67481, 172641, 206186]
[201837, 216387, 60552, 257888, 22417, 280884, 196810, 225617, 301652, 163147]
[197094, 161575, 265692, 122390, 230784, 296746, 4153, 172337, 1690, 185782]
[84234, 97786, 170386, 84238, 204196, 35247, 105100, 195232, 187784, 173862]
[73210, 210905, 118125, 286451, 279599, 279701, 129084, 216392, 14227, 147000]
[227292, 175906, 170642, 55127, 189435, 161067, 272800, 123471, 273884, 181889]
[212422, 196100, 79459, 92826, 244289, 95169, 59572, 24359, 279027, 294401]
[7158, 69612, 115420, 163110, 111406, 250426, 194825, 255212, 41693, 132114]
[24192, 73239, 205615, 5408, 187245, 138642, 23741, 187224, 234899, 182324]
[250442, 250423, 237166, 2969, 186814, 82439, 250429, 250441, 2965, 29072]
[2984, 131373, 20070, 202183, 255564, 15882, 130846, 95411, 269508, 103552]
[103006, 103007, 86394, 180636, 178472, 304895, 56116, 147793, 180634, 304044]
[146482, 132614, 8172, 5149, 83020, 137891, 13059, 178848, 220052, 157953]
[294273, 216684, 163496, 241967, 6445, 2791, 203746, 308155, 15881, 111139]
[218477, 135421, 3015, 97094, 15686, 3016, 294325, 3009, 92789, 92794]
[208384, 25189, 181184, 254621, 254622, 25196, 384, 178679, 208386, 208383]
[204666, 207562, 130213, 132836, 38344, 65172, 74292, 223059, 208359, 139023]
[3077, 47180, 284033, 128968, 110174, 239738, 228279, 213512, 246667, 93550]
[21385, 46866, 197152, 194421, 142465, 92702, 126001, 126003, 78350, 63051]
[52141, 226301, 301203, 96460, 234759, 19549, 81800, 84375, 230825, 118170]
[175011, 88568, 141629, 228877, 246776, 298144, 200432, 88571, 197477, 3064]
[3078, 33184, 69928, 30903, 57131, 223651, 218589, 131218, 276836, 281003]
